회원번호,날짜,우유,소고기,열대과일,버터,뿌리채소,기타 채소,사과/배,롤빵,생크림/사워크림,닭고기,생수,다진고기,페이스트리,감귤류,가공치즈,식빵,스낵,과일/채소주스,요거트,응고유,계란,커피,돼지고기,프리미엄 초콜릿,디저트,아이스크림,베리류,보관용 빵류,통밀빵,기타 음료,반조리 빵,쇼핑백,발라먹는 치즈,초콜릿,신문,냉동채소,차,사탕
2885,15-05-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2885,19-11-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,22-03-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,25-07-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,26-12-2014,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,14-02-2014,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2887,17-01-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,20-12-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,2004-05-14,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2888,2005-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,20-01-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2890,13-02-2014,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,2002-07-15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,19-08-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,19-01-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,2006-10-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,14-03-2015,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,14-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2897,26-04-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,2007-01-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,2010-06-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,23-07-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2899,2006-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,2009-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,24-11-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,19-02-2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,2005-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,2011-04-15,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2901,20-06-2014,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2901,2009-08-14,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,2010-07-14,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2902,2006-06-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,2012-06-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,2002-08-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,2008-05-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,2008-08-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2904,17-09-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,2006-06-15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2904,2007-04-14,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,28-09-2014,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2905,22-10-2015,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,13-11-2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,15-10-2014,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2906,2002-03-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,2008-07-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,15-10-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,17-04-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2907,2002-11-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,27-04-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,2006-09-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,2008-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,23-07-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,30-01-2014,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,19-07-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2910,2004-12-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,28-07-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,14-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,23-03-2014,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2912,2002-10-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,24-08-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,28-01-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,14-12-2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,2001-04-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,2004-11-14,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2915,29-07-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,13-06-2015,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
2916,19-04-2015,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2916,2012-08-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,27-05-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2918,19-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,2010-08-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,2011-10-15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,2011-12-15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,14-01-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,30-06-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,2011-10-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2920,26-04-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,18-11-2014,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2921,27-11-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2922,23-02-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,26-12-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,2011-03-14,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2924,14-11-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,19-11-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,26-05-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,16-03-2015,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,19-07-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2925,2011-12-15,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2925,22-08-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,24-11-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2926,2008-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,2003-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2928,2004-11-14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,2011-02-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2929,24-09-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2930,14-02-2014,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,2003-04-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,23-03-2015,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,25-04-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,2005-07-14,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,20-03-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,2010-11-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,22-01-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,22-06-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,2006-04-15,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,2011-05-15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,22-03-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,30-10-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,2003-01-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,2004-02-14,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2935,2009-01-15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,21-04-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,20-06-2015,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2937,2002-08-14,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2937,2010-01-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,24-04-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,31-07-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,2006-06-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,23-03-2014,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2939,2003-08-15,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,22-10-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,2007-11-15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2940,2011-01-14,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2941,13-06-2014,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,2003-10-15,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,23-02-2015,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2941,26-09-2015,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,27-01-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,17-08-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2942,2001-02-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2943,20-06-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,2001-01-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,30-06-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,2001-02-15,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2945,16-11-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2945,19-07-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,19-11-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2946,20-09-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,2004-11-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,2007-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,16-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,19-06-2015,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,20-07-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2949,2001-06-14,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2949,25-03-2014,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,2003-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2950,2010-10-15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2951,2005-09-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2951,22-12-2015,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2951,30-12-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,2011-08-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2952,2012-01-14,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,25-11-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,2004-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,17-07-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,2005-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,28-05-2014,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2955,2006-06-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,2007-06-14,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,2010-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,21-03-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,30-11-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,2002-12-15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,2003-05-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,22-07-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,19-09-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,2006-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2957,27-11-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2958,14-06-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,27-04-2014,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,14-11-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,19-12-2015,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,21-06-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2960,28-11-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2960,31-08-2015,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2961,13-12-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2961,14-03-2014,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2961,16-11-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2961,21-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,2001-03-15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,2007-06-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,26-04-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2962,29-07-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,27-05-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2964,2004-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2964,2011-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2965,2004-01-14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2966,2008-10-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,2006-02-15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2967,27-05-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,17-10-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,2011-11-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,2012-07-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,27-01-2015,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2972,21-05-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,13-12-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,31-07-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2974,2001-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2974,24-05-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,24-10-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,20-09-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2976,2002-06-15,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2977,14-04-2015,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,16-11-2015,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,2003-01-15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,2005-06-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,2009-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,27-06-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,17-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,25-08-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,17-01-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,27-11-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,2005-06-14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2981,2010-03-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,2011-05-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,15-06-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,25-06-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2983,28-02-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,2007-07-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,24-02-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2984,25-09-2014,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,2005-01-15,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,29-05-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2986,2003-11-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,2005-11-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,2011-01-15,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,28-03-2014,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2987,16-04-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2989,2006-01-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2010-09-14,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2989,25-03-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,30-01-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,2012-08-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,23-05-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2990,29-06-2015,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2991,16-02-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,2001-03-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,30-04-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,2009-11-15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,2005-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2993,2008-07-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,24-06-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2994,2012-07-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,30-04-2014,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2995,18-02-2015,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2996,19-05-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2996,2008-01-15,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2996,29-04-2014,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2996,30-08-2014,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,2003-08-15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,2009-02-14,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2997,30-12-2015,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,
2999,17-04-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,2003-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,14-11-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,24-12-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,13-08-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3002,19-02-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,21-01-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,22-01-2015,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,2008-03-14,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3004,2004-09-14,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
3004,2010-02-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,2010-07-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,2012-07-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3005,26-11-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3006,27-12-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,2001-04-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,15-04-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,2009-07-14,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,14-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,18-02-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,27-01-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
3010,13-06-2014,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3010,14-08-2015,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3010,2011-05-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,2002-04-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,20-09-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3012,24-07-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,19-04-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,25-03-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
